Gene,log2FC,pval,-log10(pval),FDR,Status
FBXL22,0.11038219068800632,4.712761644942622e-05,4.326724524786059,8.093107083271905e-05,Not Significant
LCMT1,-0.2574024091619704,4.712761644942622e-05,4.326724524786059,8.093107083271905e-05,Not Significant
RAP1B,-0.19231023281368811,4.7173936877376314e-05,4.326297878412455,8.100383604067346e-05,Not Significant
LINC02249,2.3150034318143002,4.726670726715693e-05,4.325444650828299,8.114955231424365e-05,Upregulated in BRCA_Basal
ZNF431,-0.18452306898856877,4.726670726715693e-05,4.325444650828299,8.114955231424365e-05,Not Significant
C13orf35,1.263579054241284,4.731315730460549e-05,4.325018069617566,8.122250347857224e-05,Upregulated in BRCA_Basal
SFRS8,-0.12209218132053623,4.74527672415368e-05,4.323738456309671,8.145535666877371e-05,Not Significant
PBXIP1,-0.16312853788817328,4.7546057432555004e-05,4.322885489373761,8.160866709061098e-05,Not Significant
MST1P2,-0.49673381247769943,4.7639521497891856e-05,4.322032609319168,8.176225027969428e-05,Not Significant
FAM166A,-0.6599333610699329,4.7826972469783336e-05,4.320327109851052,8.20771011320688e-05,Not Significant
SYPL2,-0.2126273628717372,4.7920959986705406e-05,4.3194744904360896,8.222464099408107e-05,Not Significant
ZNF347,-0.18067245983770333,4.7920959986705406e-05,4.3194744904360896,8.222464099408107e-05,Not Significant
SH2D1A,0.6856291153879149,4.801512259868178e-05,4.3186219578995715,8.237931979929366e-05,Not Significant
MRC1,0.8451550600941253,4.810946061213633e-05,4.3177695122407735,8.253427364881382e-05,Not Significant
FAM86HP,-0.5601599451243937,4.8251297181613705e-05,4.316491006646735,8.277068101098152e-05,Not Significant
FLRT1,0.9319783230068525,4.82986640716589e-05,4.316064881553469,8.283808320841739e-05,Not Significant
CNKSR1,-0.22676987606910667,4.82986640716589e-05,4.316064881553469,8.283808320841739e-05,Not Significant
FGF23,2.869708880002953,4.8393530133062275e-05,4.315212696523526,8.299385249667099e-05,Upregulated in BRCA_Basal
DDX5,-0.19330900949873117,4.844102938152506e-05,4.314786636586663,8.306836948183294e-05,Not Significant
FAM75A2,2.344015412662008,4.853616050696677e-05,4.313934581868716,8.32245479928083e-05,Upregulated in BRCA_Basal
AP4M1,0.2427905978410771,4.877476379185212e-05,4.311804825145,8.362669035524541e-05,Not Significant
PHRF1,-0.1557824740417907,4.896644660627024e-05,4.310101410690412,8.394832482181257e-05,Not Significant
HCN4,0.5619724583545603,4.930361103164421e-05,4.307121271520219,8.451929911832868e-05,Not Significant
PTPRU,0.8122959832442718,4.935195665224258e-05,4.3066956242217715,8.459510832002617e-05,Not Significant
WT1,-0.9201350726832765,4.944878274060263e-05,4.3058443947755185,8.475399918734316e-05,Not Significant
TBC1D3,-0.25986478043163647,4.964297540549993e-05,4.304142196483048,8.507973349231938e-05,Not Significant
ITGB3,-0.43340338741678325,4.9740342611479905e-05,4.303291227635389,8.523948464898894e-05,Not Significant
C13orf33,-0.24911272722982727,4.988673289948883e-05,4.30201493723509,8.54832124295734e-05,Not Significant
DNAJB9,-0.22402658927077343,4.993562034793244e-05,4.301589550533612,8.55598378537685e-05,Not Significant
FOXL2,2.1867309232585503,5.013162462624069e-05,4.299888220885078,8.58884998397801e-05,Upregulated in BRCA_Basal
GTF3C3,0.281019661383466,5.0426998864262876e-05,4.297336877874462,8.638733929172128e-05,Not Significant
ZNF611,-0.19376726384873333,5.062483061985952e-05,4.295636416833737,8.671900773570526e-05,Not Significant
PDE10A,0.5311951454148639,5.082339783704726e-05,4.293936303226014,8.705188052596507e-05,Not Significant
RND2,-0.22615300686545806,5.092295804562464e-05,4.293086376707716,8.72151296477568e-05,Not Significant
SHANK2,-0.2987847177031569,5.102270308290026e-05,4.2922365370455,8.737866804565124e-05,Not Significant
PLXNA4,-0.030989303222958484,5.112263327105627e-05,4.291386784238635,8.754249619892609e-05,Not Significant
FZD10,0.3454976893461836,5.177671488292562e-05,4.28586550804324,8.865514779002487e-05,Not Significant
H2AFY,-0.1346546487693715,5.182735598551e-05,4.2854409464796435,8.871964709750494e-05,Not Significant
SOX14,4.936132872692456,5.182735598551e-05,4.2854409464796435,8.871964709750494e-05,Upregulated in BRCA_Basal
GRIP2,1.0289099030305096,5.182735598551e-05,4.2854409464796435,8.871964709750494e-05,Upregulated in BRCA_Basal
LOC100128573,-0.3670386927088306,5.218316022291146e-05,4.282469623476259,8.932127149859826e-05,Not Significant
ANKRD35,1.500331243912654,5.243872199018296e-05,4.280347901256835,8.975122604225676e-05,Upregulated in BRCA_Basal
HERC2P4,-0.057161524472225174,5.259262787046772e-05,4.279075128461496,9.000713476071872e-05,Not Significant
CSF2RB,1.1294694931290816,5.305691784133351e-05,4.275257982461117,9.078657662150622e-05,Upregulated in BRCA_Basal
KIAA0408,-0.6319187363411529,5.305691784133351e-05,4.275257982461117,9.078657662150622e-05,Not Significant
GDAP2,0.1968735344864099,5.316061951218492e-05,4.274409966608996,9.095643688717563e-05,Not Significant
PHOX2A,3.460235523193008,5.3577349917140563e-05,4.271018771594284,9.166180818810056e-05,Upregulated in BRCA_Basal
CD5,0.5374746748958652,5.368201512183716e-05,4.27017118993541,9.183321546355302e-05,Not Significant
FPGS,-0.18890530951337436,5.3786874039030554e-05,4.269323695113,9.200492551336631e-05,Not Significant
AKNAD1,0.08737057760001034,5.383937624494928e-05,4.2688999802652425,9.208705583476737e-05,Not Significant
SCRT2,4.5830895930229065,5.389192700522295e-05,4.268476287126325,9.21692555049733e-05,Upregulated in BRCA_Basal
GZMA,0.707918754283748,5.410261643331967e-05,4.266781731657267,9.252187731112294e-05,Not Significant
GALE,-0.23825462909625328,5.41554105982549e-05,4.266358147061199,9.260444325818768e-05,Not Significant
ABCD2,0.5286458980740067,5.4314086108984e-05,4.265087523522399,9.286803489867781e-05,Not Significant
ANKRD2,-0.410093520670824,5.463275952058185e-05,4.262546862558931,9.340512955947825e-05,Not Significant
BCAR4,-0.2997911195691657,5.4792759718530496e-05,4.261276825129334,9.367087517953747e-05,Not Significant
SETD5,0.26542028045457533,5.4846191697310996e-05,4.26085352273399,9.375440816841016e-05,Not Significant
SLC2A9,0.686485854143443,5.495320378058259e-05,4.26000698306454,9.392950976091249e-05,Not Significant
PALM2-AKAP2,0.3329663068472324,5.500678397069856e-05,4.259583745790251,9.401326060064914e-05,Not Significant
PON1,0.9196790479085705,5.538323341113897e-05,4.256621692656484,9.464877420704227e-05,Not Significant
MORN5,-2.2559245454317463,5.592525420087725e-05,4.252392033198478,9.556711632327804e-05,Upregulated in BRCA_LumA
PPM1K,-0.007661979336212762,5.60342596518854e-05,4.251546361773165,9.574541468499206e-05,Not Significant
GPR141,-0.45736393836290085,5.614346634469962e-05,4.25070077716824,9.590805448843116e-05,Not Significant
SH3GL1,0.2844402685729185,5.614346634469962e-05,4.25070077716824,9.590805448843116e-05,Not Significant
KPNB1,0.15487231700425472,5.614346634469962e-05,4.25070077716824,9.590805448843116e-05,Not Significant
AIFM2,0.3041082079399865,5.658231251430243e-05,4.24731930693775,9.664967433969841e-05,Not Significant
ZNF10,-0.12021431867238565,5.6637396189534494e-05,4.246896720828713,9.67276589825927e-05,Not Significant
NPR1,-0.4327978489976096,5.6637396189534494e-05,4.246896720828713,9.67276589825927e-05,Not Significant
SBF1P1,0.5081101736221572,5.6802952139990226e-05,4.245629092725766,9.700232809058007e-05,Not Significant
ODF4,-1.3844100051091128,5.685823924498684e-05,4.245206593432532,9.708866118747004e-05,Upregulated in BRCA_LumA
OTUB2,-0.11375782297829981,5.713544016425334e-05,4.243094422520355,9.75538787792419e-05,Not Significant
LYPLA2P1,0.25394958922209504,5.7469770968930856e-05,4.240560533632402,9.811655522886699e-05,Not Significant
SCUBE3,1.9703370373773714,5.780595413330832e-05,4.238027426042067,9.868230026684583e-05,Upregulated in BRCA_Basal
GALK2,0.2152353689606608,5.7918428485900194e-05,4.2371832304635495,9.884963530807687e-05,Not Significant
NFASC,0.9180435350802854,5.7918428485900194e-05,4.2371832304635495,9.884963530807687e-05,Not Significant
MTA1,0.2116854845772381,5.7918428485900194e-05,4.2371832304635495,9.884963530807687e-05,Not Significant
C3orf23,0.20934405230560385,5.803111008297424e-05,4.236339121692939,9.90254754393268e-05,Not Significant
C11orf80,0.22895972835130982,5.803111008297424e-05,4.236339121692939,9.90254754393268e-05,Not Significant
ZNF511,0.31307288407424283,5.8257096443972296e-05,4.234651164572487,9.940283616111631e-05,Not Significant
CTNNBL1,0.08869439498610301,5.8313723122416176e-05,4.234229229546164,9.949118335487569e-05,Not Significant
ADAM29,-3.8587956161005157,5.837040192603028e-05,4.2338073162211725,9.95796047824303e-05,Upregulated in BRCA_LumA
BACH1,0.27869940422648803,5.8483916088839975e-05,4.232963554674822,9.97649642759244e-05,Not Significant
EIF2AK4,-0.17486258048051656,5.87115718993072e-05,4.231276291994052,0.00010014498563720884,Not Significant
FANCM,-0.1763954957926329,5.8940066766322805e-05,4.229589376524283,0.00010052637488872913,Not Significant
RSU1P2,2.702585950469578,5.9688504933058075e-05,4.224109299102205,0.00010179442641646459,Upregulated in BRCA_Basal
C4orf3,-0.08874695346212311,5.9746448326489906e-05,4.223687906581545,0.00010188477616048203,Not Significant
DST,-0.30942365379900016,5.980444498116471e-05,4.223266535759912,0.00010197520170560438,Not Significant
SCGB1C1,-4.527747058600285,6.0328819217373736e-05,4.2194751748062105,0.00010286078716154847,Upregulated in BRCA_LumA
BNIP1,-0.12499376577672622,6.0857544959691634e-05,4.21568557139889,0.00010375364416144186,Not Significant
PCDHA7,-0.02845027530762765,6.103475971847836e-05,4.214422760817327,0.00010403848134117629,Not Significant
AATK,-0.854647391983338,6.103475971847836e-05,4.214422760817327,0.00010403848134117629,Not Significant
TMEM31,0.4651094508186905,6.109393980227869e-05,4.214001867350918,0.00010413070749818525,Not Significant
CRMP1,0.7009504392620665,6.127180620047892e-05,4.212739317132722,0.00010442519475217431,Not Significant
DVL1,0.4107800142464711,6.156934016382745e-05,4.210635500700287,0.00010491485104903343,Not Significant
NRN1,1.0185095080765445,6.156934016382745e-05,4.210635500700287,0.00010491485104903343,Upregulated in BRCA_Basal
EFCAB5,0.2341802827955878,6.16887363326967e-05,4.20979412600108,0.00010510957416328442,Not Significant
C2orf76,-0.13700236135984428,6.186824167350668e-05,4.208532226671848,0.00010540667463730052,Not Significant
GCA,0.28861959407501236,6.210835147343096e-05,4.206849997972188,0.00010580697073495985,Not Significant
DDX20,0.20642830929232658,6.216851662179452e-05,4.206429495035816,0.0001059006744745521,Not Significant
RBMX,0.13344247332799425,6.247017092443697e-05,4.204327305780595,0.00010640569209925269,Not Significant
BEX5,-0.005755437699850667,6.253066782973068e-05,4.2039069330142285,0.00010649989561969074,Not Significant
ZNF212,0.22183527680759832,6.265182806587869e-05,4.203066252565426,0.00010669739444353411,Not Significant
UBE2R2,0.22730128118460907,6.283398519955196e-05,4.201805394600665,0.0001069987308759571,Not Significant
GPSM1,0.44963282862735476,6.29557016990601e-05,4.200964931095367,0.00010717931359619275,Not Significant
MRPS2,0.321462333434183,6.29557016990601e-05,4.200964931095367,0.00010717931359619275,Not Significant
NEURL4,-0.18997915104729862,6.29557016990601e-05,4.200964931095367,0.00010717931359619275,Not Significant
CDHR2,0.0023751607548159973,6.32609701779749e-05,4.198864151975938,0.00010769008430363305,Not Significant
ZMYND11,-0.13889168942873611,6.344480328667273e-05,4.19760394482775,0.0001079940661884811,Not Significant
FAM129B,0.2903771378715262,6.35676395035569e-05,4.196763915195519,0.00010819417895760933,Not Significant
SIGLEC7,0.5166563206876377,6.36907008196067e-05,4.195923972335669,0.00010839464162381307,Not Significant
GSTO1,0.19780295413893537,6.387571570059935e-05,4.194664220742481,0.00010870050051794787,Not Significant
HM13,0.15682734927912118,6.393750029644961e-05,4.194244346930136,0.00010878759690542774,Not Significant
LIMS1,0.3984778618491914,6.393750029644961e-05,4.194244346930136,0.00010878759690542774,Not Significant
SH2D1B,1.2895833053960837,6.418520481784009e-05,4.192565068605189,0.00010920000269091567,Upregulated in BRCA_Basal
IL5RA,0.013248098679799205,6.430939744188277e-05,4.191725559596073,0.00010940222342364237,Not Significant
RPEL1,0.30276657837937526,6.455846536534647e-05,4.190046801880833,0.00010981682908026686,Not Significant
TRIM16L,0.725749600583832,6.48084461281103e-05,4.188368391231269,0.00011023291864847611,Not Significant
FAM110A,-0.29705290848005883,6.505934286541212e-05,4.1866903276414185,0.00011065049709155552,Not Significant
COX7A2,0.27077615452475406,6.518513570699627e-05,4.185851425992019,0.00011085525192176953,Not Significant
TEAD1,-0.20342033493658718,6.537425666867919e-05,4.184593236197728,0.00011116766105817667,Not Significant
GPR137C,-0.23892376185793995,6.543741230644818e-05,4.184173882980539,0.00011126583456565043,Not Significant
YTHDF1,0.048255367349799995,6.556389685435673e-05,4.183335241616964,0.00011147166354472087,Not Significant
UGGT1,0.25223278709060304,6.569061276212433e-05,4.182496687013835,0.00011167785174026571,Not Significant
EFR3A,-0.1300038736827982,6.594474024421044e-05,4.180819838085931,0.00011210059489069675,Not Significant
TRIM46,0.24630847864455532,6.600841733507113e-05,4.180400680078067,0.00011219954493256478,Not Significant
FIBCD1,-1.1857915810528292,6.619979793294218e-05,4.179143336190846,0.0001125155279976895,Upregulated in BRCA_LumA
DIRAS2,1.5348926448228144,6.632767660137905e-05,4.178305215378738,0.00011271420146654758,Upregulated in BRCA_Basal
WDFY1,-0.11263628722374128,6.632767660137905e-05,4.178305215378738,0.00011271420146654758,Not Significant
PCSK1,-4.410478928204586,6.645578901863382e-05,4.177467181322592,0.00011292255727406449,Upregulated in BRCA_LumA
NAP1L4,-0.08326661783240341,6.684153277016293e-05,4.174953599682427,0.00011356861289981805,Not Significant
FAM66A,-0.31476340634335165,6.69705841927174e-05,4.174115912642633,0.00011377845876179313,Not Significant
RAB8B,-0.17986196086070547,6.748915149163901e-05,4.170766031998121,0.00011464997601469192,Not Significant
SPATC1,0.26731129331258013,6.781518308188277e-05,4.168673061435733,0.00011519429807716455,Not Significant
CSNK1E,0.24884308761162569,6.814270462063683e-05,4.166580633044226,0.00011574106071243598,Not Significant
AKR1D1,-2.2441660647995607,6.840579889974198e-05,4.164907080686174,0.00011617831154911894,Upregulated in BRCA_LumA
H3F3C,0.1939282829065377,6.860375003691386e-05,4.163652144120861,0.00011650486204745891,Not Significant
EFTUD1,-0.10952295186142841,6.866985410448698e-05,4.163233875303968,0.00011660747053843118,Not Significant
C17orf74,1.5530840071054526,6.873601843533145e-05,4.162815628172687,0.00011671016437074899,Upregulated in BRCA_Basal
PSME3,0.1760672391424996,6.906774584144104e-05,4.16072471779722,0.00011726371610878668,Not Significant
RNU12-2P,-0.6462779524875475,6.92675087446084e-05,4.1594704317933,0.00011759314449957597,Not Significant
UNC119B,-0.2534296471182733,7.027454960042767e-05,4.153201929166637,0.00011928302520694695,Not Significant
FCGR1A,0.6383835915920814,7.027454960042767e-05,4.153201929166637,0.00011928302520694695,Not Significant
ACLY,-0.21580789449547017,7.040986352999494e-05,4.1523664974404095,0.00011950281908416216,Not Significant
C17orf39,0.23366502072745032,7.068123118637162e-05,4.150695894185216,0.00011995347406798784,Not Significant
ADCK2,-0.15092717663598498,7.081728575471058e-05,4.14986072265474,0.00012017443297619317,Not Significant
SCARA3,0.8409491333619424,7.095358804527393e-05,4.149025637854673,0.00012039577567920365,Not Significant
UBA1,0.21359211948894943,7.109013848048478e-05,4.148190639784256,0.00012061750279852698,Not Significant
BBX,-0.22238381341621766,7.129543033020065e-05,4.146938305295082,0.00012095581606706273,Not Significant
ARHGAP17,0.1577012708820393,7.136398547786441e-05,4.146520903829366,0.00012105210433488937,Not Significant
WHSC1L1,-0.43111174319631956,7.136398547786441e-05,4.146520903829366,0.00012105210433488937,Not Significant
CHST14,-0.08983263914203134,7.16388301395474e-05,4.144851514784026,0.00012150826790139981,Not Significant
IRX2,-1.023054142978137,7.177662765764161e-05,4.144016950350547,0.00012173192645722356,Upregulated in BRCA_LumA
FCRL3,0.5445323878481877,7.191467586891607e-05,4.1431824726421915,0.00012195597317781799,Not Significant
XRN1,0.3216320311842334,7.205297520046822e-05,4.1423480816581995,0.00012216021691978244,Not Significant
OR10Q1,3.122654897294998,7.205297520046822e-05,4.1423480816581995,0.00012216021691978244,Upregulated in BRCA_Basal
TRIM78P,-0.29190389895274604,7.205297520046822e-05,4.1423480816581995,0.00012216021691978244,Not Significant
PUS7L,-0.14625179798545485,7.260869229492128e-05,4.1390113849507495,0.00012309222081361603,Not Significant
C11orf36,5.0188814417458305,7.288806871778972e-05,4.137343556923542,0.00012354542700963316,Upregulated in BRCA_Basal
ZNF140,-0.10591305949802908,7.288806871778972e-05,4.137343556923542,0.00012354542700963316,Not Significant
CADM3,0.40365856080841234,7.309826793434524e-05,4.136092913541019,0.00012389148037972046,Not Significant
GLTP,0.24758693798094478,7.316846165659633e-05,4.1356760757726025,0.0001239899650041331,Not Significant
SLC5A2,-1.7764206989498297,7.316846165659633e-05,4.1356760757726025,0.0001239899650041331,Upregulated in BRCA_LumA
FBXO11,0.1665708719515602,7.359096460979905e-05,4.133175504425938,0.00012469563232833902,Not Significant
