Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of cellular component biogenesis (GO:0044089)	1/92	6.041617e-01	6.803213e-01	0	0	1.088354e+00	5.484361e-01	CDT1
GO_Biological_Process_2021	retinoid metabolic process (GO:0001523)	1/92	6.041617e-01	6.803213e-01	0	0	1.088354e+00	5.484361e-01	LRP8
GO_Biological_Process_2021	T cell activation (GO:0042110)	1/92	6.041617e-01	6.803213e-01	0	0	1.088354e+00	5.484361e-01	NCK2
GO_Biological_Process_2021	Wnt signaling pathway (GO:0016055)	1/92	6.041617e-01	6.803213e-01	0	0	1.088354e+00	5.484361e-01	FZD9
GO_Biological_Process_2021	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/93	6.081384e-01	6.841557e-01	0	0	1.076469e+00	5.353851e-01	RIPK2
GO_Biological_Process_2021	proteasomal protein catabolic process (GO:0010498)	2/205	6.101706e-01	6.856055e-01	0	0	9.751207e-01	4.817259e-01	UBXN2A;KIF14
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	3/314	6.105726e-01	6.856055e-01	0	0	9.542984e-01	4.708108e-01	UBE2C;UBE2E3;RNF8
GO_Biological_Process_2021	negative regulation of cell death (GO:0060548)	1/94	6.120753e-01	6.860057e-01	0	0	1.064840e+00	5.227301e-01	POU4F1
GO_Biological_Process_2021	interleukin-1-mediated signaling pathway (GO:0070498)	1/94	6.120753e-01	6.860057e-01	0	0	1.064840e+00	5.227301e-01	RIPK2
GO_Biological_Process_2021	protein maturation (GO:0051604)	1/97	6.236514e-01	6.976736e-01	0	0	1.031407e+00	4.869929e-01	ECE2
GO_Biological_Process_2021	positive regulation of cold-induced thermogenesis (GO:0120162)	1/97	6.236514e-01	6.976736e-01	0	0	1.031407e+00	4.869929e-01	CEBPB
GO_Biological_Process_2021	RNA splicing (GO:0008380)	1/98	6.274332e-01	7.012489e-01	0	0	1.020722e+00	4.757770e-01	SRPK1
GO_Biological_Process_2021	organic anion transport (GO:0015711)	1/99	6.311772e-01	7.041185e-01	0	0	1.010255e+00	4.648877e-01	SLC26A9
GO_Biological_Process_2021	mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	1/99	6.311772e-01	7.041185e-01	0	0	1.010255e+00	4.648877e-01	NUP93
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	2/214	6.335421e-01	7.060985e-01	0	0	9.332952e-01	4.259829e-01	CDCA2;CDK2AP1
GO_Biological_Process_2021	positive regulation of translation (GO:0045727)	1/100	6.348838e-01	7.069357e-01	0	0	1.000000e+00	4.543133e-01	CDC123
GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	2/217	6.410868e-01	7.110978e-01	0	0	9.201315e-01	4.090816e-01	KIF14;ENO1
GO_Biological_Process_2021	protein O-linked glycosylation (GO:0006493)	1/102	6.421861e-01	7.110978e-01	0	0	9.800985e-01	4.340632e-01	B3GNT5
GO_Biological_Process_2021	regulation of cell death (GO:0010941)	1/102	6.421861e-01	7.110978e-01	0	0	9.800985e-01	4.340632e-01	RIPK2
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	1/102	6.421861e-01	7.110978e-01	0	0	9.800985e-01	4.340632e-01	POU4F1
GO_Biological_Process_2021	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	1/102	6.421861e-01	7.110978e-01	0	0	9.800985e-01	4.340632e-01	PLK1
GO_Biological_Process_2021	positive regulation of cellular protein metabolic process (GO:0032270)	1/102	6.421861e-01	7.110978e-01	0	0	9.800985e-01	4.340632e-01	PLK1
GO_Biological_Process_2021	chromatin remodeling (GO:0006338)	1/103	6.457826e-01	7.144194e-01	0	0	9.704404e-01	4.243662e-01	SUV39H2
GO_Biological_Process_2021	mRNA transport (GO:0051028)	1/104	6.493431e-01	7.176950e-01	0	0	9.609699e-01	4.149411e-01	NUP93
GO_Biological_Process_2021	transcription, DNA-templated (GO:0006351)	2/221	6.509566e-01	7.188146e-01	0	0	9.031410e-01	3.877295e-01	DEK;TRIP13
GO_Biological_Process_2021	nucleotide-excision repair (GO:0006289)	1/105	6.528680e-01	7.202608e-01	0	0	9.516815e-01	4.057783e-01	RFC4
GO_Biological_Process_2021	intracellular protein transport (GO:0006886)	3/336	6.560716e-01	7.214509e-01	0	0	8.902456e-01	3.752254e-01	NUP93;XPO5;E2F3
GO_Biological_Process_2021	protein processing (GO:0016485)	1/106	6.563576e-01	7.214509e-01	0	0	9.425700e-01	3.968687e-01	ECE2
GO_Biological_Process_2021	small GTPase mediated signal transduction (GO:0007264)	1/106	6.563576e-01	7.214509e-01	0	0	9.425700e-01	3.968687e-01	CCNA2
GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	1/106	6.563576e-01	7.214509e-01	0	0	9.425700e-01	3.968687e-01	EZH2
GO_Biological_Process_2021	mRNA export from nucleus (GO:0006406)	1/107	6.598123e-01	7.245829e-01	0	0	9.336304e-01	3.882034e-01	NUP93
GO_Biological_Process_2021	modulation of chemical synaptic transmission (GO:0050804)	1/109	6.666184e-01	7.313861e-01	0	0	9.162479e-01	3.715729e-01	LRP8
GO_Biological_Process_2021	response to endoplasmic reticulum stress (GO:0034976)	1/110	6.699705e-01	7.343907e-01	0	0	9.077959e-01	3.635919e-01	CEBPB
GO_Biological_Process_2021	inflammatory response (GO:0006954)	2/230	6.723773e-01	7.363546e-01	0	0	8.670920e-01	3.441797e-01	CEBPB;RIPK2
GO_Biological_Process_2021	apoptotic process (GO:0006915)	2/231	6.746907e-01	7.382128e-01	0	0	8.632614e-01	3.396941e-01	MELK;CHEK1
GO_Biological_Process_2021	protein-containing complex subunit organization (GO:0043933)	1/112	6.765743e-01	7.389229e-01	0	0	8.913486e-01	3.482614e-01	FANCA
GO_Biological_Process_2021	regulation of macroautophagy (GO:0016241)	1/112	6.765743e-01	7.389229e-01	0	0	8.913486e-01	3.482614e-01	ATP6V1C2
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	1/113	6.798268e-01	7.417983e-01	0	0	8.833453e-01	3.408982e-01	CEBPB
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	1/114	6.830467e-01	7.446329e-01	0	0	8.754836e-01	3.337274e-01	GTPBP4
GO_Biological_Process_2021	cellular amide metabolic process (GO:0043603)	1/115	6.862344e-01	7.474273e-01	0	0	8.677599e-01	3.267428e-01	MTHFD1L
GO_Biological_Process_2021	ion transport (GO:0006811)	1/116	6.893902e-01	7.495005e-01	0	0	8.601704e-01	3.199385e-01	SLC26A9
GO_Biological_Process_2021	sphingolipid metabolic process (GO:0006665)	1/116	6.893902e-01	7.495005e-01	0	0	8.601704e-01	3.199385e-01	ESYT3
GO_Biological_Process_2021	positive regulation of cell projection organization (GO:0031346)	1/117	6.925144e-01	7.522139e-01	0	0	8.527118e-01	3.133087e-01	CHODL
GO_Biological_Process_2021	gene expression (GO:0010467)	3/356	6.940360e-01	7.531832e-01	0	0	8.389439e-01	3.064088e-01	NUP93;DKC1;IGF2BP3
GO_Biological_Process_2021	positive regulation of protein-containing complex assembly (GO:0031334)	1/118	6.956073e-01	7.542047e-01	0	0	8.453807e-01	3.068478e-01	CDT1
GO_Biological_Process_2021	protein homooligomerization (GO:0051260)	1/121	7.047016e-01	7.633736e-01	0	0	8.241206e-01	2.884264e-01	BLM
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	1/122	7.076726e-01	7.639926e-01	0	0	8.172682e-01	2.825899e-01	IGF2BP3
GO_Biological_Process_2021	epithelium development (GO:0060429)	1/122	7.076726e-01	7.639926e-01	0	0	8.172682e-01	2.825899e-01	STIL
GO_Biological_Process_2021	potassium ion transport (GO:0006813)	1/122	7.076726e-01	7.639926e-01	0	0	8.172682e-01	2.825899e-01	KCNK5
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	2/246	7.078260e-01	7.639926e-01	0	0	8.095711e-01	2.797529e-01	RIPK2;LRP8
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	1/123	7.106138e-01	7.663105e-01	0	0	8.105281e-01	2.768976e-01	POU4F1
GO_Biological_Process_2021	non-canonical Wnt signaling pathway (GO:0035567)	1/124	7.135255e-01	7.687579e-01	0	0	8.038975e-01	2.713452e-01	FZD9
GO_Biological_Process_2021	protein targeting (GO:0006605)	1/125	7.164081e-01	7.711695e-01	0	0	7.973740e-01	2.659284e-01	MICALL1
GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	1/126	7.192619e-01	7.714664e-01	0	0	7.909548e-01	2.606431e-01	ENO1
GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	1/126	7.192619e-01	7.714664e-01	0	0	7.909548e-01	2.606431e-01	ENO1
GO_Biological_Process_2021	phosphatidylinositol biosynthetic process (GO:0006661)	1/126	7.192619e-01	7.714664e-01	0	0	7.909548e-01	2.606431e-01	TTC7A
GO_Biological_Process_2021	synapse organization (GO:0050808)	1/126	7.192619e-01	7.714664e-01	0	0	7.909548e-01	2.606431e-01	POU4F1
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	2/252	7.202744e-01	7.718608e-01	0	0	7.898990e-01	2.591840e-01	DEPDC1B;ATP6V1C2
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	1/129	7.276528e-01	7.778305e-01	0	0	7.722990e-01	2.455380e-01	ATP6V1C2
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	1/129	7.276528e-01	7.778305e-01	0	0	7.722990e-01	2.455380e-01	CDT1
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	1/130	7.303939e-01	7.778305e-01	0	0	7.662732e-01	2.407410e-01	ODC1
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	1/130	7.303939e-01	7.778305e-01	0	0	7.662732e-01	2.407410e-01	LRP8
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	7.303939e-01	7.778305e-01	0	0	7.662732e-01	2.407410e-01	FZD9
GO_Biological_Process_2021	Golgi organization (GO:0007030)	1/130	7.303939e-01	7.778305e-01	0	0	7.662732e-01	2.407410e-01	UBXN2A
GO_Biological_Process_2021	protein glycosylation (GO:0006486)	1/130	7.303939e-01	7.778305e-01	0	0	7.662732e-01	2.407410e-01	B3GNT5
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	1/131	7.331076e-01	7.800265e-01	0	0	7.603402e-01	2.360573e-01	SUV39H2
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	2/261	7.381112e-01	7.843204e-01	0	0	7.620998e-01	2.314199e-01	FANCA;TRIP13
GO_Biological_Process_2021	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/133	7.384537e-01	7.843204e-01	0	0	7.487437e-01	2.270168e-01	RGMA
GO_Biological_Process_2021	protein localization to plasma membrane (GO:0072659)	1/136	7.462737e-01	7.905218e-01	0	0	7.319933e-01	2.142272e-01	TTC7A
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	1/136	7.462737e-01	7.905218e-01	0	0	7.319933e-01	2.142272e-01	FZD9
GO_Biological_Process_2021	ribonucleoprotein complex assembly (GO:0022618)	1/136	7.462737e-01	7.905218e-01	0	0	7.319933e-01	2.142272e-01	SRPK1
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	5/621	7.477790e-01	7.914160e-01	0	0	7.985348e-01	2.320923e-01	FOXC1;RIPK2;BIRC5;LRP8;IL12RB2
GO_Biological_Process_2021	potassium ion transmembrane transport (GO:0071805)	1/139	7.538610e-01	7.971481e-01	0	0	7.159712e-01	2.022957e-01	KCNK5
GO_Biological_Process_2021	neuron projection morphogenesis (GO:0048812)	1/140	7.563396e-01	7.983585e-01	0	0	7.107841e-01	1.984969e-01	POU4F1
GO_Biological_Process_2021	protein localization to cell periphery (GO:1990778)	1/140	7.563396e-01	7.983585e-01	0	0	7.107841e-01	1.984969e-01	TTC7A
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	2/274	7.621641e-01	8.037977e-01	0	0	7.251931e-01	1.969577e-01	YBX1;SRPK1
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	1/143	7.636274e-01	8.039244e-01	0	0	6.956614e-01	1.876027e-01	MICALL1
GO_Biological_Process_2021	nitrogen compound transport (GO:0071705)	1/143	7.636274e-01	8.039244e-01	0	0	6.956614e-01	1.876027e-01	SLC7A5
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	1/144	7.660082e-01	8.057221e-01	0	0	6.907615e-01	1.841311e-01	GTPBP4
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	4/525	7.735305e-01	8.129201e-01	0	0	7.551804e-01	1.939229e-01	UBE2C;UBE2E3;PLK1;RNF8
GO_Biological_Process_2021	regulation of cytosolic calcium ion concentration (GO:0051480)	1/148	7.752949e-01	8.133461e-01	0	0	6.718285e-01	1.709883e-01	FZD9
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	1/148	7.752949e-01	8.133461e-01	0	0	6.718285e-01	1.709883e-01	GTSE1
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	1/149	7.775586e-01	8.150067e-01	0	0	6.672552e-01	1.678789e-01	EZH2
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	1/150	7.797997e-01	8.159268e-01	0	0	6.627432e-01	1.648363e-01	IGF2BP3
GO_Biological_Process_2021	response to cytokine (GO:0034097)	1/150	7.797997e-01	8.159268e-01	0	0	6.627432e-01	1.648363e-01	POU4F1
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	2/286	7.826525e-01	8.181966e-01	0	0	6.941243e-01	1.701066e-01	MELK;FZD9
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	1/152	7.842147e-01	8.191144e-01	0	0	6.538986e-01	1.589447e-01	NCK2
GO_Biological_Process_2021	cellular response to interleukin-1 (GO:0071347)	1/155	7.906726e-01	8.244209e-01	0	0	6.410625e-01	1.505671e-01	RIPK2
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	1/155	7.906726e-01	8.244209e-01	0	0	6.410625e-01	1.505671e-01	RIPK2
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	1/156	7.927823e-01	8.259011e-01	0	0	6.368941e-01	1.478911e-01	CEBPB
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	1/158	7.969382e-01	8.280686e-01	0	0	6.287168e-01	1.427050e-01	FOXC1
GO_Biological_Process_2021	skeletal system development (GO:0001501)	1/158	7.969382e-01	8.280686e-01	0	0	6.287168e-01	1.427050e-01	HAPLN3
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	1/158	7.969382e-01	8.280686e-01	0	0	6.287168e-01	1.427050e-01	RIPK2
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	1/162	8.050029e-01	8.357229e-01	0	0	6.129717e-01	1.329593e-01	IGF2BP3
GO_Biological_Process_2021	innate immune response (GO:0045087)	2/302	8.075623e-01	8.376535e-01	0	0	6.565657e-01	1.403311e-01	RIPK2;SRPK1
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	1/166	8.127489e-01	8.423034e-01	0	0	5.979899e-01	1.239831e-01	FAM83D
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	2/310	8.190436e-01	8.480927e-01	0	0	6.392496e-01	1.276057e-01	MELK;FZD9
GO_Biological_Process_2021	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	1/170	8.201887e-01	8.485444e-01	0	0	5.837174e-01	1.157050e-01	PVR
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	1/171	8.220022e-01	8.496862e-01	0	0	5.802542e-01	1.137369e-01	RIPK2
GO_Biological_Process_2021	cilium assembly (GO:0060271)	2/314	8.245522e-01	8.515867e-01	0	0	6.309246e-01	1.217147e-01	TUBB;PLK1
GO_Biological_Process_2021	cation transport (GO:0006812)	1/174	8.273342e-01	8.537233e-01	0	0	5.701049e-01	1.080614e-01	KCNK5
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	1/176	8.308003e-01	8.565616e-01	0	0	5.635319e-01	1.044595e-01	CEBPB
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	1/177	8.325073e-01	8.575829e-01	0	0	5.603015e-01	1.027107e-01	PTDSS1
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	1/180	8.375262e-01	8.620111e-01	0	0	5.508268e-01	9.766308e-02	CDT1
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	1/185	8.455606e-01	8.695327e-01	0	0	5.357221e-01	8.987029e-02	RIPK2
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	1/189	8.517025e-01	8.750969e-01	0	0	5.242168e-01	8.414624e-02	EZH2
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	1/195	8.604625e-01	8.833393e-01	0	0	5.078485e-01	7.632213e-02	TTC7A
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	2/345	8.623889e-01	8.845583e-01	0	0	5.729894e-01	8.483044e-02	DSCC1;PDIA6
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	3/482	8.638607e-01	8.853093e-01	0	0	6.142556e-01	8.989245e-02	DEK;SLC26A9;POU4F1
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	1/198	8.646475e-01	8.853576e-01	0	0	5.000383e-01	7.272227e-02	NCK2
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	1/203	8.713466e-01	8.914546e-01	0	0	4.875367e-01	6.714131e-02	FOXC1
GO_Biological_Process_2021	phosphate-containing compound metabolic process (GO:0006796)	1/212	8.825845e-01	9.021807e-01	0	0	4.665269e-01	5.826957e-02	IMPA2
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	1/214	8.849460e-01	9.030523e-01	0	0	4.620992e-01	5.648178e-02	EZH2
GO_Biological_Process_2021	translation (GO:0006412)	1/214	8.849460e-01	9.030523e-01	0	0	4.620992e-01	5.648178e-02	IGF2BP3
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	1/219	8.906450e-01	9.080937e-01	0	0	4.513854e-01	5.227465e-02	POU4F1
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	1/221	8.928451e-01	9.095623e-01	0	0	4.472362e-01	5.069070e-02	GTSE1
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/224	8.960631e-01	9.120642e-01	0	0	4.411519e-01	4.841399e-02	RIPK2
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	2/384	8.993873e-01	9.146700e-01	0	0	5.134592e-01	5.444797e-02	SLC26A9;POU4F1
GO_Biological_Process_2021	cilium organization (GO:0044782)	1/228	9.002045e-01	9.147239e-01	0	0	4.332898e-01	4.555319e-02	ROPN1
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	1/231	9.032025e-01	9.169918e-01	0	0	4.275726e-01	4.353055e-02	ATP6V1C2
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	1/238	9.098537e-01	9.229618e-01	0	0	4.147955e-01	3.918632e-02	FAM83D
GO_Biological_Process_2021	axonogenesis (GO:0007409)	1/240	9.116691e-01	9.240203e-01	0	0	4.112824e-01	3.803463e-02	POU4F1
GO_Biological_Process_2021	anterograde trans-synaptic signaling (GO:0098916)	1/244	9.151915e-01	9.268057e-01	0	0	4.044296e-01	3.584131e-02	GABBR2
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	1/251	9.210227e-01	9.319224e-01	0	0	3.929648e-01	3.232945e-02	YBX1
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	9.226142e-01	9.319572e-01	0	0	3.898062e-01	3.139658e-02	FZD9
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	1/253	9.226142e-01	9.319572e-01	0	0	3.898062e-01	3.139658e-02	CDK2AP1
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	1/267	9.328960e-01	9.415485e-01	0	0	3.690256e-01	2.563308e-02	EZH2
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	1/269	9.342494e-01	9.421201e-01	0	0	3.662342e-01	2.490827e-02	GTSE1
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	1/274	9.375151e-01	9.438230e-01	0	0	3.594345e-01	2.319159e-02	EZH2
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	1/274	9.375151e-01	9.438230e-01	0	0	3.594345e-01	2.319159e-02	KCNK5
GO_Biological_Process_2021	mRNA processing (GO:0006397)	1/300	9.520667e-01	9.576671e-01	0	0	3.277424e-01	1.609876e-02	YBX1
GO_Biological_Process_2021	chemical synaptic transmission (GO:0007268)	1/306	9.549136e-01	9.597243e-01	0	0	3.211961e-01	1.481818e-02	GABBR2
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	1/323	9.620984e-01	9.661340e-01	0	0	3.039733e-01	1.174510e-02	POU4F1
GO_Biological_Process_2021	protein transport (GO:0015031)	1/369	9.763220e-01	9.795955e-01	0	0	2.653485e-01	6.358503e-03	ATP6V1C2
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	1/481	9.925023e-01	9.938540e-01	0	0	2.022613e-01	1.522218e-03	TUBB
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	1/485	9.928048e-01	9.938540e-01	0	0	2.005482e-01	1.448205e-03	TUBB
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	1/488	9.930237e-01	9.938540e-01	0	0	1.992818e-01	1.395128e-03	TUBB
